version_key,app_id,app_version,version_release_date
814,com.jio.media.jiobeats,9.3,2026-07-01 00:00:00
815,com.jio.media.jiobeats,7.9.1,2026-07-01 00:00:00
816,com.google.android.apps.youtube.music,9.25.51,2026-07-02 00:00:00
817,com.jio.media.jiobeats,8.16.1,2026-07-02 00:00:00
818,com.amazon.mp3,26.21.1,2026-07-02 00:00:00
819,com.jio.media.jiobeats,5.7.0,2026-07-02 00:00:00
820,com.google.android.apps.youtube.music,9.26.51,2026-07-02 00:00:00
821,com.amazon.mp3,17.8.5,2026-07-02 00:00:00
822,com.soundcloud.android,2020.05.04-release,2026-07-03 00:00:00
823,com.google.android.apps.youtube.music,5.43.55,2026-07-03 00:00:00
824,com.google.android.apps.youtube.music,9.26.41-WEAR_RELEASE,2026-07-03 00:00:00
825,com.jio.media.jiobeats,10.0.3,2026-07-03 00:00:00
826,com.jio.media.jiobeats,5.10.1,2026-07-03 00:00:00
827,com.google.android.apps.youtube.music,7.12.51,2026-07-03 00:00:00
828,com.amazon.mp3,24.1.1,2026-07-04 00:00:00
829,com.jio.media.jiobeats,9.25.3,2026-07-04 00:00:00
830,com.amazon.mp3,23.2.0,2026-07-04 00:00:00
831,com.spotify.music,9.1.62.1601,2026-07-05 00:00:00
832,com.soundcloud.android,2022.03.18-release,2026-07-05 00:00:00
833,com.jio.media.jiobeats,9.19,2026-07-05 00:00:00
834,com.soundcloud.android,2018.09.03-release,2026-07-05 00:00:00
835,com.spotify.music,9.1.60.1970,2026-07-05 00:00:00
836,com.spotify.music,9.1.52.1388,2026-07-06 00:00:00
837,com.spotify.music,9.0.74.1121,2026-07-06 00:00:00
838,com.spotify.music,8.8.92.700,2026-07-06 00:00:00
839,com.spotify.music,9.0.90.1229,2026-07-06 00:00:00
840,com.spotify.music,9.0.36.697,2026-07-06 00:00:00
841,com.spotify.music,8.9.76.538,2026-07-06 00:00:00
842,com.spotify.music,9.1.52.1394,2026-07-06 00:00:00
843,com.jio.media.jiobeats,8.13.1,2026-07-06 00:00:00
844,com.spotify.music,9.1.4.1171,2026-07-06 00:00:00
845,com.amazon.mp3,26.22.0,2026-07-06 00:00:00
846,com.soundcloud.android,2026.07.03-release,2026-07-06 00:00:00
847,com.spotify.music,9.1.0.1147,2026-07-06 00:00:00
848,com.spotify.music,9.0.60.614,2026-07-06 00:00:00
849,com.spotify.music,8.9.4.304,2026-07-06 00:00:00
850,com.spotify.music,9.1.42.2058,2026-07-06 00:00:00
851,com.spotify.music,9.1.34.2060,2026-07-06 00:00:00
852,com.spotify.music,9.1.56.574,2026-07-06 00:00:00
853,com.spotify.music,9.1.58.1567,2026-07-06 00:00:00
854,com.spotify.music,9.1.44.2120,2026-07-06 00:00:00
855,com.spotify.music,9.1.40.1486,2026-07-06 00:00:00
856,com.spotify.music,8.8.6.472,2026-07-06 00:00:00
857,com.spotify.music,9.1.24.1739,2026-07-06 00:00:00
858,com.spotify.music,9.1.6.1139,2026-07-06 00:00:00
859,com.spotify.music,9.0.56.591,2026-07-06 00:00:00
860,com.spotify.music,8.7.8.1206,2026-07-06 00:00:00
861,com.spotify.music,8.7.2.1205,2026-07-06 00:00:00
862,com.spotify.music,9.1.22.1630,2026-07-06 00:00:00
863,com.spotify.music,9.0.94.274,2026-07-06 00:00:00
864,com.spotify.music,9.0.48.380,2026-07-06 00:00:00
865,com.spotify.music,9.1.50.1906,2026-07-07 00:00:00
866,com.amazon.mp3,16.14.3,2026-07-07 00:00:00
867,com.spotify.music,9.0.14.561,2026-07-07 00:00:00
868,com.spotify.music,8.9.64.548,2026-07-07 00:00:00
869,com.amazon.mp3,25.19.5,2026-07-07 00:00:00
870,com.spotify.music,9.0.78.1116,2026-07-07 00:00:00
871,com.spotify.music,9.0.22.543,2026-07-07 00:00:00
872,com.spotify.music,8.9.86.551,2026-07-07 00:00:00
873,com.spotify.music,9.1.28.2252,2026-07-07 00:00:00
874,com.spotify.music,9.1.32.2083,2026-07-07 00:00:00
875,com.spotify.music,9.1.16.1450,2026-07-07 00:00:00
876,com.spotify.music,8.7.54.403,2026-07-07 00:00:00
877,com.spotify.music,9.1.62.1598,2026-07-07 00:00:00
878,com.spotify.music,8.8.96.364,2026-07-07 00:00:00
879,com.jio.media.jiobeats,8.10.1,2026-07-08 00:00:00
880,com.jio.media.jiobeats,10.7.2,2026-07-08 00:00:00
881,com.spotify.music,9.1.36.1948,2026-07-08 00:00:00
882,com.spotify.music,9.0.64.608,2026-07-08 00:00:00
883,com.spotify.music,9.0.28.630,2026-07-08 00:00:00
884,com.spotify.music,8.9.82.607,2026-07-08 00:00:00
885,com.spotify.music,8.9.98.488,2026-07-08 00:00:00
886,com.spotify.music,8.8.74.652,2026-07-08 00:00:00
887,com.spotify.music,9.1.20.1452,2026-07-08 00:00:00
888,com.spotify.music,9.1.48.1663,2026-07-08 00:00:00
889,com.spotify.music,9.0.10.415,2026-07-08 00:00:00
890,com.spotify.music,9.0.34.593,2026-07-08 00:00:00
891,com.spotify.music,9.1.64.1671,2026-07-08 00:00:00
892,com.spotify.music,8.7.92.521,2026-07-08 00:00:00
893,com.spotify.music,8.9.30.433,2026-07-08 00:00:00
894,com.spotify.music,8.9.96.476,2026-07-08 00:00:00
895,com.spotify.music,9.1.18.1504,2026-07-08 00:00:00
896,com.spotify.music,9.0.62.622,2026-07-08 00:00:00
897,com.spotify.music,9.0.68.632,2026-07-08 00:00:00
898,com.spotify.music,8.9.24.633,2026-07-08 00:00:00
899,com.spotify.music,9.0.82.1032,2026-07-08 00:00:00
900,com.google.android.apps.youtube.music,4.47.54,2026-07-08 00:00:00
901,com.spotify.music,9.1.2.1253,2026-07-08 00:00:00
902,com.spotify.music,8.8.58.473,2026-07-08 00:00:00
903,com.spotify.music,9.0.76.1126,2026-07-09 00:00:00
904,com.amazon.mp3,26.22.1,2026-07-09 00:00:00
905,com.spotify.music,9.1.14.864,2026-07-09 00:00:00
906,com.spotify.music,9.0.66.655,2026-07-09 00:00:00
907,com.spotify.music,8.7.68.568,2026-07-09 00:00:00
908,com.spotify.music,8.6.70.1102,2026-07-09 00:00:00
909,com.spotify.music,9.1.30.1993,2026-07-09 00:00:00
910,com.spotify.music,9.0.18.604,2026-07-09 00:00:00
911,com.amazon.mp3,15.21.2,2026-07-09 00:00:00
912,com.jio.media.jiobeats,8.8.1,2026-07-09 00:00:00
913,com.spotify.music,8.8.46.529,2026-07-09 00:00:00
914,com.spotify.music,8.9.10.616,2026-07-09 00:00:00
915,com.spotify.music,8.5.48.1049,2026-07-09 00:00:00
916,com.spotify.music,8.7.40.777,2026-07-09 00:00:00
917,com.jio.media.jiobeats,10.1,2026-07-09 00:00:00
918,com.spotify.music,9.1.6.1145,2026-07-09 00:00:00
919,com.spotify.music,8.8.66.563,2026-07-09 00:00:00
920,com.spotify.music,9.0.84.1340,2026-07-09 00:00:00
921,com.google.android.apps.youtube.music,9.26.55,2026-07-09 00:00:00
922,com.spotify.music,8.8.40.470,2026-07-09 00:00:00
923,com.spotify.music,8.9.34.590,2026-07-09 00:00:00
924,com.spotify.music,8.9.40.509,2026-07-09 00:00:00
925,com.google.android.apps.youtube.music,9.26.54,2026-07-09 00:00:00
926,com.spotify.music,9.1.12.226,2026-07-09 00:00:00
927,com.spotify.music,9.0.46.496,2026-07-09 00:00:00
928,com.spotify.music,8.8.54.481,2026-07-09 00:00:00
929,com.spotify.music,9.0.96.826,2026-07-09 00:00:00
930,com.spotify.music,8.9.78.513,2026-07-09 00:00:00
931,com.spotify.music,9.1.64.1674,2026-07-10 00:00:00
932,com.spotify.music,9.0.20.604,2026-07-10 00:00:00
933,com.google.android.apps.youtube.music,3.88.51,2026-07-10 00:00:00
934,com.spotify.music,8.6.98.900,2026-07-10 00:00:00
935,com.spotify.music,9.0.40.391,2026-07-10 00:00:00
936,com.spotify.music,9.0.84.1314,2026-07-10 00:00:00
937,com.spotify.music,8.8.80.599,2026-07-10 00:00:00
938,com.amazon.mp3,22.4.2,2026-07-10 00:00:00
939,com.spotify.music,8.9.36.616,2026-07-10 00:00:00
940,com.spotify.music,8.7.86.422,2026-07-10 00:00:00
941,com.spotify.music,8.6.74.1176,2026-07-10 00:00:00
942,com.spotify.music,8.9.62.566,2026-07-10 00:00:00
943,com.spotify.music,8.9.92.408,2026-07-10 00:00:00
944,com.spotify.music,9.1.64.1676,2026-07-10 00:00:00
945,com.jio.media.jiobeats,1.8.1,2026-07-11 00:00:00
946,com.spotify.music,8.9.6.458,2026-07-11 00:00:00
947,com.spotify.music,8.9.84.594,2026-07-11 00:00:00
948,com.jio.media.jiobeats,9.9.1,2026-07-11 00:00:00
949,com.spotify.music,9.0.50.416,2026-07-11 00:00:00
950,com.spotify.music,8.9.44.368,2026-07-11 00:00:00
951,com.spotify.music,8.7.28.1217,2026-07-11 00:00:00
952,com.spotify.music,8.6.78.266,2026-07-11 00:00:00
953,com.soundcloud.android,2023.11.14-release,2026-07-11 00:00:00
954,com.amazon.mp3,8.0.2,2026-07-12 00:00:00
955,com.spotify.music,8.8.68.565,2026-07-12 00:00:00
956,com.spotify.music,9.0.44.478,2026-07-12 00:00:00
957,com.spotify.music,8.8.44.527,2026-07-12 00:00:00
958,com.spotify.music,9.1.20.1442,2026-07-12 00:00:00
959,com.jio.media.jiobeats,9.17.1,2026-07-12 00:00:00
960,com.spotify.music,8.6.48.796,2026-07-12 00:00:00
961,com.spotify.music,8.7.78.373,2026-07-12 00:00:00
962,com.spotify.music,8.5.5.853,2026-07-12 00:00:00
963,com.spotify.music,9.1.46.1922,2026-07-12 00:00:00
964,com.google.android.apps.youtube.music,8.36.52,2026-07-12 00:00:00
965,com.google.android.apps.youtube.music,5.10.52,2026-07-12 00:00:00
966,com.spotify.music,8.6.56.867,2026-07-12 00:00:00
967,com.spotify.music,8.6.20.1063,2026-07-12 00:00:00
968,com.jio.media.jiobeats,8.3.1,2026-07-12 00:00:00
969,com.spotify.music,8.8.2.434,2026-07-12 00:00:00
970,com.spotify.music,8.9.42.575,2026-07-13 00:00:00
971,com.spotify.music,9.1.50.1903,2026-07-13 00:00:00
972,com.spotify.music,8.8.36.522,2026-07-13 00:00:00
973,com.spotify.music,8.8.12.545,2026-07-13 00:00:00
974,com.spotify.music,8.7.36.905,2026-07-13 00:00:00
975,com.spotify.music,9.0.58.596,2026-07-13 00:00:00
976,com.spotify.music,9.0.86.1358,2026-07-13 00:00:00
977,com.amazon.mp3,7.4.4,2026-07-13 00:00:00
978,com.spotify.music,9.0.28.121,2026-07-13 00:00:00
979,com.spotify.music,9.0.80.1343,2026-07-13 00:00:00
980,com.spotify.music,8.8.4.518,2026-07-14 00:00:00
981,com.jio.media.jiobeats,9.26,2026-07-14 00:00:00
982,com.spotify.music,8.8.28.409,2026-07-14 00:00:00
983,com.spotify.music,8.9.20.574,2026-07-14 00:00:00
984,com.spotify.music,9.0.0.487,2026-07-14 00:00:00
985,com.google.android.apps.youtube.music,4.57.52,2026-07-14 00:00:00
986,com.spotify.music,9.0.30.642,2026-07-14 00:00:00
987,com.spotify.music,8.6.70.1093,2026-07-14 00:00:00
988,com.spotify.music,8.7.32.1554,2026-07-14 00:00:00
989,com.soundcloud.android,2026.07.10-release,2026-07-14 00:00:00
990,com.spotify.music,8.7.56.421,2026-07-14 00:00:00
991,com.spotify.music,9.0.72.967,2026-07-14 00:00:00
992,com.spotify.music,8.6.82.1113,2026-07-14 00:00:00
993,com.google.android.apps.youtube.music,5.17.51,2026-07-14 00:00:00
994,com.amazon.mp3,26.23.0,2026-07-14 00:00:00
995,com.spotify.music,8.9.70.556,2026-07-14 00:00:00
996,com.spotify.music,8.9.46.426,2026-07-15 00:00:00
997,com.spotify.music,8.9.26.592,2026-07-15 00:00:00
998,com.spotify.music,9.0.42.522,2026-07-15 00:00:00
999,com.spotify.music,9.0.54.518,2026-07-15 00:00:00
1000,com.jio.media.jiobeats,10.7.3,2026-07-15 00:00:00
1001,com.spotify.music,8.7.66.534,2026-07-15 00:00:00
1002,com.spotify.music,9.0.2.459,2026-07-15 00:00:00
1003,com.spotify.music,8.8.22.510,2026-07-15 00:00:00
1004,com.spotify.music,8.5.36.747,2026-07-15 00:00:00
1005,com.google.android.apps.youtube.music,7.14.40-WEAR_RELEASE,2026-07-15 00:00:00
1006,com.spotify.music,9.0.26.632,2026-07-15 00:00:00
1007,com.spotify.music,8.9.68.456,2026-07-15 00:00:00
1008,com.spotify.music,9.0.32.624,2026-07-15 00:00:00
1009,com.spotify.music,8.7.4.1056,2026-07-16 00:00:00
1010,com.google.android.apps.youtube.music,9.28.51,2026-07-16 00:00:00
1011,com.spotify.music,9.0.16.572,2026-07-16 00:00:00
1012,com.google.android.apps.youtube.music,4.34.52,2026-07-16 00:00:00
1013,com.soundcloud.android,2026.07.15-release,2026-07-16 00:00:00
1014,com.spotify.music,8.8.32.508,2026-07-16 00:00:00
1015,com.google.android.apps.youtube.music,5.04.51,2026-07-16 00:00:00
1016,com.spotify.music,8.9.90.127,2026-07-16 00:00:00
1017,com.spotify.music,8.7.84.382,2026-07-16 00:00:00
1018,com.spotify.music,8.7.44.968,2026-07-16 00:00:00
1019,com.spotify.music,8.9.14.543,2026-07-17 00:00:00
1020,com.jio.media.jiobeats,7.4,2026-07-17 00:00:00
1021,com.google.android.apps.youtube.music,9.26.56,2026-07-17 00:00:00
1022,com.spotify.music,9.0.20.603,2026-07-17 00:00:00
1023,com.jio.media.jiobeats,6.5,2026-07-17 00:00:00
1024,com.spotify.music,8.5.75.766,2026-07-17 00:00:00
1025,com.spotify.music,9.1.66.2156,2026-07-17 00:00:00
1026,com.spotify.music,8.8.64.554,2026-07-18 00:00:00
1027,com.spotify.music,8.6.42.671,2026-07-18 00:00:00
1028,com.spotify.music,8.9.82.620,2026-07-18 00:00:00
1029,com.spotify.music,8.9.80.581,2026-07-18 00:00:00
1030,com.spotify.music,8.9.78.4,2026-07-18 00:00:00
1031,com.spotify.music,8.9.74.568,2026-07-18 00:00:00
1032,com.soundcloud.android,2026.07.03-beta,2026-07-18 00:00:00
1033,com.spotify.music,8.9.66.543,2026-07-19 00:00:00
1034,com.spotify.music,9.0.52.505,2026-07-19 00:00:00
1035,com.amazon.mp3,15.17.2,2026-07-19 00:00:00
1036,com.spotify.music,8.7.74.443,2026-07-19 00:00:00
1037,com.spotify.music,9.1.66.2142,2026-07-19 00:00:00
1038,com.spotify.music,8.8.8.548,2026-07-19 00:00:00
1039,com.spotify.music,8.4.19.792,2026-07-19 00:00:00
1040,com.google.android.apps.youtube.music,4.35.51,2026-07-19 00:00:00
1041,com.spotify.music,7.2.0.1250,2026-07-19 00:00:00
1042,com.spotify.music,9.0.42.529,2026-07-19 00:00:00
1043,com.amazon.mp3,5.4.2,2026-07-20 00:00:00
1044,com.google.android.apps.youtube.music,8.26.52,2026-07-20 00:00:00
1045,com.amazon.mp3,26.24.0,2026-07-20 00:00:00
1046,com.spotify.music,9.1.26.2265,2026-07-20 00:00:00
1047,com.spotify.music,9.1.66.2133,2026-07-20 00:00:00
1048,com.spotify.music,8.9.58.572,2026-07-21 00:00:00
1049,com.spotify.music,8.5.96.936,2026-07-21 00:00:00
1050,com.jio.media.jiobeats,9.16.2,2026-07-21 00:00:00
1051,com.amazon.mp3,25.8.0,2026-07-21 00:00:00
1052,com.jio.media.jiobeats,6.1.3,2026-07-21 00:00:00
1053,com.spotify.music,8.8.88.397,2026-07-21 00:00:00
1054,com.spotify.music,9.0.8.127,2026-07-22 00:00:00
1055,com.spotify.music,8.9.8.545,2026-07-22 00:00:00
1056,com.spotify.music,8.9.52.552,2026-07-22 00:00:00
1057,com.spotify.music,9.1.68.1888,2026-07-22 00:00:00
1058,com.google.android.apps.youtube.music,9.28.54,2026-07-22 00:00:00
1059,com.spotify.music,9.1.68.1874,2026-07-22 00:00:00
1060,com.jio.media.jiobeats,1.8.3,2026-07-22 00:00:00
1061,com.spotify.music,8.6.66.1238,2026-07-22 00:00:00
1062,com.spotify.music,9.0.88.1405,2026-07-22 00:00:00
1063,com.google.android.apps.youtube.music,9.29.53,2026-07-23 00:00:00
1064,com.google.android.apps.youtube.music,9.28.41-WEAR_RELEASE,2026-07-23 00:00:00
1065,com.amazon.mp3,16.2.5,2026-07-23 00:00:00
1066,com.spotify.music,8.9.18.512,2026-07-23 00:00:00
1067,com.google.android.apps.youtube.music,9.28.53,2026-07-23 00:00:00
1068,com.spotify.music,8.7.0.1154,2026-07-23 00:00:00
1069,com.spotify.music,8.8.20.544,2026-07-23 00:00:00
1070,com.spotify.music,8.9.38.494,2026-07-23 00:00:00
1071,com.spotify.music,8.8.94.577,2026-07-23 00:00:00
1072,com.jio.media.jiobeats,10.8,2026-07-24 00:00:00
1073,com.amazon.mp3,26.25.0,2026-07-24 00:00:00
1074,com.spotify.music,8.6.64.1081,2026-07-24 00:00:00
1075,com.spotify.music,9.0.98.1187,2026-07-24 00:00:00
1076,com.spotify.music,8.8.52.458,2026-07-24 00:00:00
1077,com.spotify.music,8.6.32.925,2026-07-24 00:00:00
1078,com.google.android.apps.youtube.music,9.28.55,2026-07-24 00:00:00
1079,com.spotify.music,8.6.28.700,2026-07-24 00:00:00
1080,com.spotify.music,8.7.20.1261,2026-07-24 00:00:00
1081,com.google.android.apps.youtube.music,9.29.54,2026-07-25 00:00:00
1082,com.spotify.music,8.5.18.934,2026-07-25 00:00:00
1083,com.spotify.music,8.7.88.496,2026-07-25 00:00:00
1084,com.jio.media.jiobeats,9.23.2,2026-07-25 00:00:00
1085,com.spotify.music,8.4.38.621,2026-07-25 00:00:00
1086,com.spotify.music,8.9.56.618,2026-07-26 00:00:00
1087,com.spotify.music,8.8.76.667,2026-07-26 00:00:00
1088,com.spotify.music,8.5.89.901,2026-07-26 00:00:00
1089,com.google.android.apps.youtube.music,9.28.52,2026-07-27 00:00:00
1090,com.spotify.music,8.7.14.1332,2026-07-27 00:00:00
1091,com.spotify.music,9.1.24.1723,2026-07-27 00:00:00
1092,com.spotify.music,8.9.94.470,2026-07-27 00:00:00
1093,com.spotify.music,8.7.16.1354,2026-07-27 00:00:00
1094,com.spotify.music,9.1.48.1661,2026-07-27 00:00:00
1095,com.spotify.music,8.6.84.1240,2026-07-27 00:00:00
1096,com.google.android.apps.youtube.music,9.30.41-WEAR_RELEASE,2026-07-28 00:00:00
1097,com.google.android.apps.youtube.music,9.29.55,2026-07-28 00:00:00
1098,com.spotify.music,8.8.90.893,2026-07-28 00:00:00
1099,com.google.android.apps.youtube.music,9.30.52,2026-07-28 00:00:00
1100,com.google.android.apps.youtube.music,8.34.40-WEAR_RELEASE,2026-07-28 00:00:00
1101,com.amazon.mp3,24.12.0,2026-07-28 00:00:00
1102,com.jio.media.jiobeats,8.11.2,2026-07-28 00:00:00
1103,com.spotify.music,9.0.24.593,2026-07-28 00:00:00
1104,com.soundcloud.android,2026.07.23-release,2026-07-28 00:00:00
1105,com.spotify.music,6.0.0.864,2026-07-29 00:00:00
1106,com.spotify.music,8.9.32.624,2026-07-29 00:00:00
1107,com.google.android.apps.youtube.music,4.54.42-WEAR_RELEASE,2026-07-29 00:00:00
1108,com.spotify.music,9.1.70.1902,2026-07-29 00:00:00
1109,com.jio.media.jiobeats,8.16.2,2026-07-29 00:00:00
1110,com.spotify.music,9.1.70.1896,2026-07-30 00:00:00
1111,com.jio.media.jiobeats,9.4,2026-07-30 00:00:00
1112,com.amazon.mp3,16.18.0,2026-07-31 00:00:00
1113,com.spotify.music,8.7.64.478,2026-07-31 00:00:00
1114,com.jio.media.jiobeats,10.8.1,2026-07-31 00:00:00
1115,com.amazon.mp3,22.6.6,2026-07-31 00:00:00
1116,com.spotify.music,8.7.48.1062,2026-08-01 00:00:00
1117,com.spotify.music,9.0.24.601,2026-08-01 00:00:00
1118,com.jio.media.jiobeats,6.1.1,2026-08-01 00:00:00
1119,com.spotify.music,9.1.40.1482,2026-08-01 00:00:00
1120,com.spotify.music,8.6.14.975,2026-08-01 00:00:00
1121,com.soundcloud.android,,
1122,com.amazon.mp3,,
1123,com.google.android.apps.youtube.music,,
1124,com.jio.media.jiobeats,,
1125,com.spotify.music,,
